id,image_id,caption_text
8131,"2360194369_d2fd03b337.jpg,The",boy wearing the red top is standing by a fishing rod looking over the jetty fence .
8132,"236095031_5cb17dc54a.jpg,A",boy rock climbs .
8133,"236095031_5cb17dc54a.jpg,A",man is rock climbing without a shirt
8134,"236095031_5cb17dc54a.jpg,A",young boy rock climbing .
8135,"236095031_5cb17dc54a.jpg,The",boy looked down as he climbed the steep rock face .
8136,"236095031_5cb17dc54a.jpg,The",climber is hanging off a vertical cliff with gear but no shirt .
8137,"236095034_c983bdfbbf.jpg,A",man climbing a rock-face .
8138,"236095034_c983bdfbbf.jpg,A",man is rock climbing with spotters below .
8139,"236095034_c983bdfbbf.jpg,A",man rock climbs while spotters wait below .
8140,"236095034_c983bdfbbf.jpg,People",are climbing a rock face .
8141,"236095034_c983bdfbbf.jpg,The",man is scaling up a large boulder with people spotting underneath .
8142,"236144859_52f9e38885.jpg,A",black dog nurses white puppies .
8143,"236144859_52f9e38885.jpg,A",black dog nursing black and white puppies .
8144,"236144859_52f9e38885.jpg,A",dog nurses her puppies .
8145,"236144859_52f9e38885.jpg,Black",dog with white puppies .
8146,"236144859_52f9e38885.jpg,Black",dog with white puppies laying on the floor .
8147,"2362377137_9528692825.jpg,""A","busy city street with neon lights , lots of people and traffic ."""
8148,"2362377137_9528692825.jpg,A",crowd scene in a downtown area .
8149,"2362377137_9528692825.jpg,A",group of people on the sidewalk of a city street .
8150,"2362377137_9528692825.jpg,An",opposite side street-shot of Applebee 's and Dave and Buster 's restaurants .
8151,"2362377137_9528692825.jpg,People",are gathered on a city street with police vehicles arriving .
8152,"2362481035_a7600875d0.jpg,A",blonde boy in green is on a swing .
8153,"2362481035_a7600875d0.jpg,A",little girl with blond hair is smiling and sitting in a swing .
8154,"2362481035_a7600875d0.jpg,A",young child smiling while on a swing at a playground .
8155,"2362481035_a7600875d0.jpg,The",small child is leaning back in a child swing .
8156,"2362481035_a7600875d0.jpg,Toddler",boy smiling while in a swing
8157,"2363006088_b3e3aa5c0b.jpg,A",little boy chases chickens .
8158,"2363006088_b3e3aa5c0b.jpg,a",young boy chases chickens .
8159,"2363006088_b3e3aa5c0b.jpg,A",young boy runs after some chickens .
8160,"2363006088_b3e3aa5c0b.jpg,a",young boy wearing white shoes chasing after several chickens
8161,"2363006088_b3e3aa5c0b.jpg,A",young child runs with chickens .
8162,"2363100645_c3423a0433.jpg,""A","little girl playing the guitar , some flowers to the left ."""
8163,"2363100645_c3423a0433.jpg,A",little girl sitting on a bed playing a guitar .
8164,"2363100645_c3423a0433.jpg,A",young girl in a pink room tries to play a black electric guitar .
8165,"2363100645_c3423a0433.jpg,A",young girl plays guitar by pink walls .
8166,"2363100645_c3423a0433.jpg,A",young girl plays the electric guitar on her bed .
8167,"2363419943_717e6b119d.jpg,A",lady and her little girl are holding hands and walking up the sidewalk .
8168,"2363419943_717e6b119d.jpg,A",mother and child run hand in hand through Chinatown in an American City .
8169,"2363419943_717e6b119d.jpg,a",woman and a child both wearing red outfits walking up a street
8170,"2363419943_717e6b119d.jpg,Child",in red holding the hand of person in red coat walking on sidewalk under awnings .
8171,"2363419943_717e6b119d.jpg,woman",and little girl wearing red in Asian area
8172,"2363540508_9dd1ccf7c7.jpg,A",girl goes down a red slide .
8173,"2363540508_9dd1ccf7c7.jpg,A",girl inside a long tubular slide .
8174,"2363540508_9dd1ccf7c7.jpg,""A","little girl with long hear and something in her mouth , wearing light-colored clothing is sliding down a tunnel ."""
8175,"2363540508_9dd1ccf7c7.jpg,A",young girl going down a tube slide .
8176,"2363540508_9dd1ccf7c7.jpg,Young",girl in tunnel slide
8177,"2364096157_eb7970a69a.jpg,A",black and brown dog carries a red toy in his mouth .
8178,"2364096157_eb7970a69a.jpg,A",dog runs on the beach with a red dog toy with a yellow rope attached .
8179,"2364096157_eb7970a69a.jpg,A",dog trotting down the beach with a toy in its mouth .
8180,"2364096157_eb7970a69a.jpg,A",German Shepherd walks at the beach with an orange Kong toy in its mouth .
8181,"2364096157_eb7970a69a.jpg,The",dog is walking on the beach carrying a piece of yellow rope in its mouth .
8182,"2364394224_c17b09e035.jpg,A",dog runs for a ball thrown by a small boy .
8183,"2364394224_c17b09e035.jpg,A",little boy is playing with his dog in the backyard as the snow melts .
8184,"2364394224_c17b09e035.jpg,A",young child is walking alongside a large black and brown dog with snow on the ground .
8185,"2364394224_c17b09e035.jpg,Little",boy and a dog are playing in a fenced in backyard with snow on the ground .
8186,"2364394224_c17b09e035.jpg,The",boy and the dog are outside in the garden with a little snow still on the ground .
8187,"236474697_0c73dd5d8b.jpg,A",group of people hold drinks and point at the camera .
8188,"236474697_0c73dd5d8b.jpg,A",group of people are holding up drinks and pointing to the camera .
8189,"236474697_0c73dd5d8b.jpg,A",group of young people holding bottles and pointing at the camera .
8190,"236474697_0c73dd5d8b.jpg,several",young people posing for this photo holding beers
8191,"236474697_0c73dd5d8b.jpg,Young",adults stand pointing at the person taking the picture .
8192,"236476706_175081ce18.jpg,Many",people are walking around outside .
8193,"236476706_175081ce18.jpg,Two",girls are walking down the street towards a bigger group of people .
8194,"236476706_175081ce18.jpg,Two",girls in summer dresses and flip flops walk along a crowded street .
8195,"236476706_175081ce18.jpg,Two",women 's backs in towels on the beach .
8196,"236476706_175081ce18.jpg,two",women walk down the crowded street .
8197,"2364774105_fbaf0c191f.jpg,A",girl is running on a desert path .
8198,"2364774105_fbaf0c191f.jpg,A",girls wearing jeans and a pink shirt runs .
8199,"2364774105_fbaf0c191f.jpg,The",little girl in the pink shirt is running under a tree in the desert .
8200,"2364774105_fbaf0c191f.jpg,The",little girl in the pink top is running down the path .
8201,"2364774105_fbaf0c191f.jpg,Young",girl in jeans runs through desert
8202,"236518934_c62a133077.jpg,A",dog is jumping as he turns around on a beach .
8203,"236518934_c62a133077.jpg,A",dog jumps out of the waves at the beach .
8204,"236518934_c62a133077.jpg,A",dog jumps up on the beach with rocks in the foreground .
8205,"236518934_c62a133077.jpg,A",wet dog is jumping through some water on a beach .
8206,"236518934_c62a133077.jpg,A",wet dog jumps in the surf .
8207,"2366421102_2d60d53a0e.jpg,A",girl dressed in pink picks flowers .
8208,"2366421102_2d60d53a0e.jpg,A",girl in pink picks flowers .
8209,"2366421102_2d60d53a0e.jpg,a",girl wearing pink pulls weeds .
8210,"2366421102_2d60d53a0e.jpg,A",little girl is holding flowers in her right hand while examining others in her left hand .
8211,"2366421102_2d60d53a0e.jpg,The",girl wearing a pink shirt is picking flowers .
8212,"2366643786_9c9a830db8.jpg,A",child in denim playing hopscotch .
8213,"2366643786_9c9a830db8.jpg,Closeup",of a pair of feet in mid jump while playing hopscotch .
8214,"2366643786_9c9a830db8.jpg,Someone",is playing hopscotch on a chalked out grid on the ground .
8215,"2366643786_9c9a830db8.jpg,The",kid is playing hopscotch .
8216,"2366643786_9c9a830db8.jpg,The",legs of a child playing hopscotch .
8217,"2367139509_1ee4530b28.jpg,A",black and brown dog running outside .
8218,"2367139509_1ee4530b28.jpg,a",brown and black dog running on a trail in the woods .
8219,"2367139509_1ee4530b28.jpg,a",doggy runs in the dry grass .
8220,"2367139509_1ee4530b28.jpg,A",dog running down a hill .
8221,"2367139509_1ee4530b28.jpg,A",dog with a red collar runs in a forest in the middle of winter .
8222,"236730743_0d4fd8de5a.jpg,A",man is paddling a boat during a sunset .
8223,"236730743_0d4fd8de5a.jpg,a",man paddles his canoe on the lake .
8224,"236730743_0d4fd8de5a.jpg,A",man rows his boat while the sun sets .
8225,"236730743_0d4fd8de5a.jpg,A",person in a hat reaches with a paddle while sitting in a canoe on a lake .
8226,"236730743_0d4fd8de5a.jpg,""With","the sun reflecting off the water , a man is sitting in a boat and rowing ."""
8227,"2367317953_503317493e.jpg,A",female soccer player gives a teammate a piggyback ride .
8228,"2367317953_503317493e.jpg,A",woman carrying another woman wearing matching exercise attire on her back .
8229,"2367317953_503317493e.jpg,The",girl is hugging another girl outside .
8230,"2367317953_503317493e.jpg,There",is a girl in a Puma jacket being hugged from behind by another girl .
8231,"2367317953_503317493e.jpg,Two",athletic girls in PUMA outfits hugging each other .
8232,"2367318629_b60cf4c4b3.jpg,a",few small children drapped with black cloaks and black hats with red trim .
8233,"2367318629_b60cf4c4b3.jpg,Five",children dressed in black cloaks and hats .
8234,"2367318629_b60cf4c4b3.jpg,five",girls dressed alike
8235,"2367318629_b60cf4c4b3.jpg,Four",children in black and red hats and black clothes perform .
8236,"2367318629_b60cf4c4b3.jpg,""Some","children in black robes and black and red hats ,"""
8237,"2367816288_7c2d11d3c5.jpg,A",boy cuts a flip in the grass .
8238,"2367816288_7c2d11d3c5.jpg,A",young man doing a flip on the grass .
8239,"2367816288_7c2d11d3c5.jpg,Boy",doing cartwheels in backyard .
8240,"2367816288_7c2d11d3c5.jpg,The",boy does a flip over a grassy yard .
8241,"2367816288_7c2d11d3c5.jpg,Young",boy in a brown shirt doing a back flip
8242,"2368266191_87d77750f1.jpg,A",dog chases another by a tree .
8243,"2368266191_87d77750f1.jpg,A",dog jumps by a tree while another lays on the ground .
8244,"2368266191_87d77750f1.jpg,A",dog leaps high in the air while another watches .
8245,"2368266191_87d77750f1.jpg,Two",dogs are playing outside .
8246,"2368266191_87d77750f1.jpg,Two",dogs play by a tree .
8247,"2369248869_0266760c4a.jpg,a",brown and black dog running through a river
8248,"2369248869_0266760c4a.jpg,A",dog is running through some water .
8249,"2369248869_0266760c4a.jpg,A",dog running through the water right toward the camera .
8250,"2369248869_0266760c4a.jpg,A",large black and white dog is running through the water .
8251,"2369248869_0266760c4a.jpg,There",is a black dog running in a shallow river .
8252,"2369452202_8b0e8e25ca.jpg,""A","crowd of people is standing around a red , white and blue hot air balloon as it is readied to launch into the blue sky ."""
8253,"2369452202_8b0e8e25ca.jpg,A",crowd of people watch as a Remax hot air balloon gets ready to take off .
8254,"2369452202_8b0e8e25ca.jpg,A",hot air balloon just off the ground surrounded by people .
8255,"2369452202_8b0e8e25ca.jpg,A",red hot air balloon lands in a field among a crowd .
8256,"2369452202_8b0e8e25ca.jpg,""people","next to a red , white and blue hot air balloon that is on the grass"""
8257,"2369840118_a1c4240ab7.jpg,a",boy holds a goat in his arms .
8258,"2369840118_a1c4240ab7.jpg,A",boy wearing a blue hood holds a baby animal and smiles .
8259,"2369840118_a1c4240ab7.jpg,A",boy with a coat on his head holds a goat
8260,"2369840118_a1c4240ab7.jpg,The",boy wearing the blue hooded top is holding a baby goat in his arms .
8261,"2369840118_a1c4240ab7.jpg,Young",boy dressed in green holds baby goat in arms .
8262,"2370221025_be4d9a4431.jpg,A",man wearing a green jacket is holding onto a baby in an orange bonnet .
8263,"2370221025_be4d9a4431.jpg,A",small baby in winter clothing is being held upright to take a picture .
8264,"2370221025_be4d9a4431.jpg,A",small child in winter gear is being held steady by an adult .
8265,"2370221025_be4d9a4431.jpg,A",toddler girl wears a jacket and stands with a man .
8266,"2370221025_be4d9a4431.jpg,The",small child is wearing winter clothes and a hat .
8267,"2370481277_a3085614c9.jpg,A",group of young boys playing soccer .
8268,"2370481277_a3085614c9.jpg,A",little boy in green is kicking a soccer ball and 6 boys in referee shirts are following him .
8269,"2370481277_a3085614c9.jpg,A",young boy kicks a soccer ball while six others play but are dressed as referee .
8270,"2370481277_a3085614c9.jpg,Little",boys play soccer on the field .
8271,"2370481277_a3085614c9.jpg,Small",children kick a soccer ball on a soccer field .
8272,"2371749487_d80195a2e7.jpg,A",boy pushes another child in a kid-sized car .
8273,"2371749487_d80195a2e7.jpg,A",boy pushing a girl on a toy SUV .
8274,"2371749487_d80195a2e7.jpg,one",child in a red toy car while another pushes him
8275,"2371749487_d80195a2e7.jpg,Two",boys play on a toy car .
8276,"2371749487_d80195a2e7.jpg,""Two","young boys , the older pushing the younger in a jeep shaped wagon ."""
8277,"2371809188_b805497cba.jpg,A",boy climbs an indoor rock climbing wall .
8278,"2371809188_b805497cba.jpg,A",boy climbs a rock wall .
8279,"2371809188_b805497cba.jpg,A",boy is climbing up a rock-climbing wall while an older boy stands on the ground
8280,"2371809188_b805497cba.jpg,Boy",rock climbing on a blue wall while an adult looks away .
8281,"2371809188_b805497cba.jpg,Little",boy climbing an indoor rock climbing wall .
8282,"2372572028_53b76104a9.jpg,A",boy climbs into his toy car .
8283,"2372572028_53b76104a9.jpg,A",child climbs into a go-kart .
8284,"2372572028_53b76104a9.jpg,A",little boy in a blue coat is climbing into a red play truck .
8285,"2372572028_53b76104a9.jpg,a",small boy in a blue jacket climbs into a power wheels vehicle
8286,"2372572028_53b76104a9.jpg,A",small child wearing a blue coat climbing into a red toy car .
8287,"2372763106_ddea79d36e.jpg,A",black dog is completely off the ground while in a race .
8288,"2372763106_ddea79d36e.jpg,A",black dog running in a race .
8289,"2372763106_ddea79d36e.jpg,A",black dog wearing a yellow vest running in a competition .
8290,"2372763106_ddea79d36e.jpg,A",black greyhound dog is running on a track wearing the number six on a yellow jacket .
8291,"2372763106_ddea79d36e.jpg,A",race dog numbered six is midair .
8292,"237277765_9e6fa5b99a.jpg,A",girl is sitting on a log in the middle of some trees .
8293,"237277765_9e6fa5b99a.jpg,A",little girl squats on a tree stump in the woods .
8294,"237277765_9e6fa5b99a.jpg,A",young girl sits on a tree stump in the woods .
8295,"237277765_9e6fa5b99a.jpg,The",girl in blue shorts is sitting on a broken tree stump .
8296,"237277765_9e6fa5b99a.jpg,The",girl is sitting in the woods .
8297,"2373234213_4ebe9c4ee5.jpg,A",boy jumping over another boy on a trampoline .
8298,"2373234213_4ebe9c4ee5.jpg,A",boy jumps over another boy on a trampoline .
